filename,image_url,is_product,name,category,price,description
milagu.jpg,/static/images/products/milagu.jpg,YES,Milagu,Other,100,
millets21542.jpg,/static/images/products/millets21542.jpg,YES,Millets21542,Millets,100,
mochai.jpg,/static/images/products/mochai.jpg,YES,Mochai,Other,100,
mohamed-arif-lffaimoygo4-unsplash-scaled.jpg,/static/images/products/mohamed-arif-lffaimoygo4-unsplash-scaled.jpg,NO,Mohamed Arif Lffaimoygo4 Unsplash Scaled,Other,100,
mohamed-arif-lffaimoygo4-unsplash.jpg,/static/images/products/mohamed-arif-lffaimoygo4-unsplash.jpg,NO,Mohamed Arif Lffaimoygo4 Unsplash,Other,100,
mong-dal.jpg,/static/images/products/mong-dal.jpg,YES,Mong Dal,Pulses,100,
mooringa-honey.png,/static/images/products/mooringa-honey.png,YES,Mooringa Honey,Sweeteners,100,
morangai.jpg,/static/images/products/morangai.jpg,YES,Morangai,Other,100,
msm1.jpeg,/static/images/products/msm1.jpeg,YES,Msm1,Other,100,
multi-grain-atta.jpg,/static/images/products/multi-grain-atta.jpg,YES,Multi Grain Atta,Flours,100,
multi-grain-sathu-mavu.jpg,/static/images/products/multi-grain-sathu-mavu.jpg,YES,Multi Grain Sathu Mavu,Other,100,
multiflowerhoney.png,/static/images/products/multiflowerhoney.png,NO,Multiflowerhoney,Sweeteners,100,
murukku-kavuni.jpg,/static/images/products/murukku-kavuni.jpg,YES,Murukku Kavuni,Other,100,
murukku-mappilaisamba.jpg,/static/images/products/murukku-mappilaisamba.jpg,YES,Murukku Mappilaisamba,Other,100,
mustard-kadugu-500x500.jpg,/static/images/products/mustard-kadugu-500x500.jpg,NO,Mustard Kadugu,Spices,100,
mustard-kadugu.jpg,/static/images/products/mustard-kadugu.jpg,NO,Mustard Kadugu,Spices,100,
my-post-13.jpg,/static/images/products/my-post-13.jpg,YES,My Post 13,Other,100,
my-post.jpg,/static/images/products/my-post.jpg,YES,My Post,Other,100,
namalvar.jpg,/static/images/products/namalvar.jpg,YES,Namalvar,Other,100,
nandhu-kumar-c0rewzey4ru-unsplash-scaled.jpg,/static/images/products/nandhu-kumar-c0rewzey4ru-unsplash-scaled.jpg,NO,Nandhu Kumar C0Rewzey4Ru Unsplash Scaled,Other,100,
nandhu-kumar-c0rewzey4ru-unsplash.jpg,/static/images/products/nandhu-kumar-c0rewzey4ru-unsplash.jpg,NO,Nandhu Kumar C0Rewzey4Ru Unsplash,Other,100,
napkins.png,/static/images/products/napkins.png,YES,Napkins,Other,100,
nattusarkarai_w.jpeg,/static/images/products/nattusarkarai_w.jpeg,YES,Nattusarkarai W,Sweeteners,100,
natural-toilet-cleaner.jpg,/static/images/products/natural-toilet-cleaner.jpg,YES,Natural Toilet Cleaner,Oils,100,
natural.jpg,/static/images/products/natural.jpg,YES,Natural,Other,100,
nature.jpg,/static/images/products/nature.jpg,NO,Nature,Other,100,
navara_red-rice_800x.jpg,/static/images/products/navara_red-rice_800x.jpg,YES,Navara Red Rice 800X,Rice,100,
navi-photography-e5v-ypancki-unsplash-scaled.jpg,/static/images/products/navi-photography-e5v-ypancki-unsplash-scaled.jpg,NO,Navi Photography E5V Ypancki Unsplash Scaled,Other,100,
navi-photography-e5v-ypancki-unsplash.jpg,/static/images/products/navi-photography-e5v-ypancki-unsplash.jpg,NO,Navi Photography E5V Ypancki Unsplash,Other,100,
neem-oil-500x500.jpg,/static/images/products/neem-oil-500x500.jpg,YES,Neem Oil,Oils,100,
neem-oil.jpg,/static/images/products/neem-oil.jpg,YES,Neem Oil,Oils,100,
nila-nalungu-mavu.jpg,/static/images/products/nila-nalungu-mavu.jpg,YES,Nila Nalungu Mavu,Other,100,
nilakadalai.jpg,/static/images/products/nilakadalai.jpg,NO,Nilakadalai,Pulses,100,
nisha-ramesh-tbkvqp8df5m-unsplash-1-scaled.jpg,/static/images/products/nisha-ramesh-tbkvqp8df5m-unsplash-1-scaled.jpg,NO,Nisha Ramesh Tbkvqp8Df5M Unsplash 1 Scaled,Other,100,
nisha-ramesh-tbkvqp8df5m-unsplash-scaled.jpg,/static/images/products/nisha-ramesh-tbkvqp8df5m-unsplash-scaled.jpg,NO,Nisha Ramesh Tbkvqp8Df5M Unsplash Scaled,Other,100,
nisha-ramesh-tbkvqp8df5m-unsplash.jpg,/static/images/products/nisha-ramesh-tbkvqp8df5m-unsplash.jpg,NO,Nisha Ramesh Tbkvqp8Df5M Unsplash,Other,100,
oils.jpeg,/static/images/products/oils.jpeg,YES,Oils,Oils,100,
omam.jpg,/static/images/products/omam.jpg,YES,Omam,Other,100,
omam1.jpg,/static/images/products/omam1.jpg,YES,Omam1,Other,100,
org-vs-non.jpg,/static/images/products/org-vs-non.jpg,YES,Org Vs Non,Other,100,
organic-farming-scientist.jpg,/static/images/products/organic-farming-scientist.jpg,NO,Organic Farming Scientist,Other,100,
organic-ts.jpg,/static/images/products/organic-ts.jpg,YES,Organic Ts,Other,100,
oyin-enoch-r9zp8dvbw-i-unsplash-scaled.jpg,/static/images/products/oyin-enoch-r9zp8dvbw-i-unsplash-scaled.jpg,NO,Oyin Enoch R9Zp8Dvbw I Unsplash Scaled,Other,100,
oyin-enoch-r9zp8dvbw-i-unsplash.jpg,/static/images/products/oyin-enoch-r9zp8dvbw-i-unsplash.jpg,NO,Oyin Enoch R9Zp8Dvbw I Unsplash,Other,100,
pachai-payaru-whole.png,/static/images/products/pachai-payaru-whole.png,YES,Pachai Payaru Whole,Other,100,
page.jpg,/static/images/products/page.jpg,YES,Page,Other,100,
pal-perungayam.jpg,/static/images/products/pal-perungayam.jpg,YES,Pal Perungayam,Other,100,
panai-karkandu.jpg,/static/images/products/panai-karkandu.jpg,YES,Panai Karkandu,Other,100,
pc_w.jpg,/static/images/products/pc_w.jpg,YES,Pc W,Other,100,
peper-powder.jpg,/static/images/products/peper-powder.jpg,YES,Peper Powder,Flours,100,
per.jpg,/static/images/products/per.jpg,YES,Per,Other,100,
pixloger-fz6h95zvfjg-unsplash-scaled.jpg,/static/images/products/pixloger-fz6h95zvfjg-unsplash-scaled.jpg,NO,Pixloger Fz6H95Zvfjg Unsplash Scaled,Other,100,
pixloger-fz6h95zvfjg-unsplash.jpg,/static/images/products/pixloger-fz6h95zvfjg-unsplash.jpg,NO,Pixloger Fz6H95Zvfjg Unsplash,Other,100,
poha.jpg,/static/images/products/poha.jpg,YES,Poha,Other,100,
ponmani-red-idli-rice500g-1214011_image_1581921925.jpg,/static/images/products/ponmani-red-idli-rice500g-1214011_image_1581921925.jpg,YES,Ponmani Red Idli Rice500G 1214011 Image 1581921925,Rice,100,
poongar.jpg,/static/images/products/poongar.jpg,YES,Poongar,Other,100,
poovaragam-e1636197738381.jpg,/static/images/products/poovaragam-e1636197738381.jpg,YES,Poovaragam E1636197738381,Other,100,
poovaragam.jpg,/static/images/products/poovaragam.jpg,YES,Poovaragam,Other,100,
potukadalai.jpg,/static/images/products/potukadalai.jpg,NO,Potukadalai,Pulses,100,
prince-abid-oct8g9yzr00-unsplash-scaled.jpg,/static/images/products/prince-abid-oct8g9yzr00-unsplash-scaled.jpg,NO,Prince Abid Oct8G9Yzr00 Unsplash Scaled,Other,100,
prince-abid-oct8g9yzr00-unsplash.jpg,/static/images/products/prince-abid-oct8g9yzr00-unsplash.jpg,NO,Prince Abid Oct8G9Yzr00 Unsplash,Other,100,
puli.jpg,/static/images/products/puli.jpg,YES,Puli,Other,100,
pulses.jpg,/static/images/products/pulses.jpg,YES,Pulses,Other,100,
pure-organic-cow-ghee.png,/static/images/products/pure-organic-cow-ghee.png,YES,Pure Organic Cow Ghee,Other,100,
puthu-then-e1732723401154.jpg,/static/images/products/puthu-then-e1732723401154.jpg,YES,Puthu Then E1732723401154,Other,100,
puthu-then-e1732723479107.jpg,/static/images/products/puthu-then-e1732723479107.jpg,YES,Puthu Then E1732723479107,Other,100,
puthu-then.jpg,/static/images/products/puthu-then.jpg,YES,Puthu Then,Other,100,
ragi-flour.jpeg,/static/images/products/ragi-flour.jpeg,YES,Ragi Flour,Millets,100,
ragi.jpg,/static/images/products/ragi.jpg,YES,Ragi,Millets,100,
rahul-viswanath-jsxeqm8nwwa-unsplash-scaled.jpg,/static/images/products/rahul-viswanath-jsxeqm8nwwa-unsplash-scaled.jpg,NO,Rahul Viswanath Jsxeqm8Nwwa Unsplash Scaled,Other,100,
rahul-viswanath-jsxeqm8nwwa-unsplash.jpg,/static/images/products/rahul-viswanath-jsxeqm8nwwa-unsplash.jpg,NO,Rahul Viswanath Jsxeqm8Nwwa Unsplash,Other,100,
rajesh-rajput-arpciiugijy-unsplash-scaled.jpg,/static/images/products/rajesh-rajput-arpciiugijy-unsplash-scaled.jpg,NO,Rajesh Rajput Arpciiugijy Unsplash Scaled,Other,100,
rajesh-rajput-arpciiugijy-unsplash.jpg,/static/images/products/rajesh-rajput-arpciiugijy-unsplash.jpg,NO,Rajesh Rajput Arpciiugijy Unsplash,Other,100,
rajma.jpeg,/static/images/products/rajma.jpeg,YES,Rajma,Other,100,
rajmudi.png,/static/images/products/rajmudi.png,YES,Rajmudi,Other,100,
ram-kumar-l-gbuwafqjy-unsplash-1-scaled.jpg,/static/images/products/ram-kumar-l-gbuwafqjy-unsplash-1-scaled.jpg,NO,Ram Kumar L Gbuwafqjy Unsplash 1 Scaled,Other,100,
ram-kumar-l-gbuwafqjy-unsplash-scaled.jpg,/static/images/products/ram-kumar-l-gbuwafqjy-unsplash-scaled.jpg,NO,Ram Kumar L Gbuwafqjy Unsplash Scaled,Other,100,
ram-kumar-l-gbuwafqjy-unsplash.jpg,/static/images/products/ram-kumar-l-gbuwafqjy-unsplash.jpg,NO,Ram Kumar L Gbuwafqjy Unsplash,Other,100,
ram-kumar-zcatlf2leyk-unsplash-scaled.jpg,/static/images/products/ram-kumar-zcatlf2leyk-unsplash-scaled.jpg,NO,Ram Kumar Zcatlf2Leyk Unsplash Scaled,Other,100,
ram-kumar-zcatlf2leyk-unsplash.jpg,/static/images/products/ram-kumar-zcatlf2leyk-unsplash.jpg,NO,Ram Kumar Zcatlf2Leyk Unsplash,Other,100,
ramakrishnan-nataraj-xyhvqmfbbnw-unsplash-scaled.jpg,/static/images/products/ramakrishnan-nataraj-xyhvqmfbbnw-unsplash-scaled.jpg,NO,Ramakrishnan Nataraj Xyhvqmfbbnw Unsplash Scaled,Other,100,
ramakrishnan-nataraj-xyhvqmfbbnw-unsplash.jpg,/static/images/products/ramakrishnan-nataraj-xyhvqmfbbnw-unsplash.jpg,NO,Ramakrishnan Nataraj Xyhvqmfbbnw Unsplash,Other,100,
rasam-powder.jpg,/static/images/products/rasam-powder.jpg,YES,Rasam Powder,Flours,100,
raw-buffalo-ghee-500x500.jpg,/static/images/products/raw-buffalo-ghee-500x500.jpg,YES,Raw Buffalo Ghee,Other,100,
raw-buffalo-ghee.jpg,/static/images/products/raw-buffalo-ghee.jpg,YES,Raw Buffalo Ghee,Other,100,
raw-honey.jpg,/static/images/products/raw-honey.jpg,YES,Raw Honey,Sweeteners,100,
red-chilli-powder-500x500.jpg,/static/images/products/red-chilli-powder-500x500.jpg,YES,Red Chilli Powder,Spices,100,
red-chilli-powder.jpg,/static/images/products/red-chilli-powder.jpg,YES,Red Chilli Powder,Spices,100,
red-chilli.jpg,/static/images/products/red-chilli.jpg,YES,Red Chilli,Spices,100,
red-cholam-500x500.jpg,/static/images/products/red-cholam-500x500.jpg,YES,Red Cholam,Other,100,
red-cholam.jpg,/static/images/products/red-cholam.jpg,YES,Red Cholam,Other,100,
red-karamani.jpg,/static/images/products/red-karamani.jpg,YES,Red Karamani,Other,100,
red-kavuni.jpg,/static/images/products/red-kavuni.jpg,YES,Red Kavuni,Other,100,
red-rice-aval.jpeg,/static/images/products/red-rice-aval.jpeg,YES,Red Rice Aval,Rice,100,
red-rice12.jpg,/static/images/products/red-rice12.jpg,YES,Red Rice12,Rice,100,
rice-flour.jpg,/static/images/products/rice-flour.jpg,YES,Rice Flour,Rice,100,
rice-rava.jpg,/static/images/products/rice-rava.jpg,YES,Rice Rava,Rice,100,
rice.jpg,/static/images/products/rice.jpg,YES,Rice,Rice,100,
rock-salt.jpg,/static/images/products/rock-salt.jpg,YES,Rock Salt,Other,100,
salt-himalayan.jpg,/static/images/products/salt-himalayan.jpg,YES,Salt Himalayan,Other,100,
salt.jpg,/static/images/products/salt.jpg,YES,Salt,Other,100,
samai-flour.jpg,/static/images/products/samai-flour.jpg,YES,Samai Flour,Millets,100,
samai-rice-500x500-500x500.jpg,/static/images/products/samai-rice-500x500-500x500.jpg,YES,Samai Rice,Rice,100,
samai-rice-500x500.jpg,/static/images/products/samai-rice-500x500.jpg,YES,Samai Rice,Rice,100,
samai-rusk.jpg,/static/images/products/samai-rusk.jpg,YES,Samai Rusk,Millets,100,
sambar-podi.jpg,/static/images/products/sambar-podi.jpg,YES,Sambar Podi,Other,100,
satheeshkumar-ram-3v_u2-whm8o-unsplash-scaled.jpg,/static/images/products/satheeshkumar-ram-3v_u2-whm8o-unsplash-scaled.jpg,NO,Satheeshkumar Ram 3V U2 Whm8O Unsplash Scaled,Other,100,
satheeshkumar-ram-3v_u2-whm8o-unsplash.jpg,/static/images/products/satheeshkumar-ram-3v_u2-whm8o-unsplash.jpg,NO,Satheeshkumar Ram 3V U2 Whm8O Unsplash,Other,100,
scrubber.jpg,/static/images/products/scrubber.jpg,YES,Scrubber,Other,100,
sea-salt.jpg,/static/images/products/sea-salt.jpg,YES,Sea Salt,Other,100,
seeraga-samba.jpg,/static/images/products/seeraga-samba.jpg,YES,Seeraga Samba,Other,100,
seeragam.jpg,/static/images/products/seeragam.jpg,YES,Seeragam,Other,100,
sessme-oil.jpeg,/static/images/products/sessme-oil.jpeg,YES,Sessme Oil,Oils,100,
sirumani-rice.jpg,/static/images/products/sirumani-rice.jpg,YES,Sirumani Rice,Rice,100,
six_seasons.jpg,/static/images/products/six_seasons.jpg,YES,Six Seasons,Other,100,
sld1.jpg,/static/images/products/sld1.jpg,YES,Sld1,Other,100,
sld4.jpg,/static/images/products/sld4.jpg,YES,Sld4,Other,100,
sombu-thool.jpg,/static/images/products/sombu-thool.jpg,YES,Sombu Thool,Other,100,
sombu.jpg,/static/images/products/sombu.jpg,YES,Sombu,Other,100,
sparrow.jpg,/static/images/products/sparrow.jpg,YES,Sparrow,Other,100,
spices-powder.png,/static/images/products/spices-powder.png,YES,Spices Powder,Spices,100,
spices.jpg,/static/images/products/spices.jpg,YES,Spices,Spices,100,
spread.jpg,/static/images/products/spread.jpg,NO,Spread,Other,100,
sukku-coffee.jpg,/static/images/products/sukku-coffee.jpg,YES,Sukku Coffee,Other,100,
sundakai-vathal.jpg,/static/images/products/sundakai-vathal.jpg,YES,Sundakai Vathal,Other,100,
sustain.png,/static/images/products/sustain.png,YES,Sustain,Other,100,
swarna-masoori-raw-rice-500x500.jpg,/static/images/products/swarna-masoori-raw-rice-500x500.jpg,YES,Swarna Masoori Raw Rice,Rice,100,
swarna-masoori-raw-rice.jpg,/static/images/products/swarna-masoori-raw-rice.jpg,YES,Swarna Masoori Raw Rice,Rice,100,
t-ravai.jpg,/static/images/products/t-ravai.jpg,YES,T Ravai,Other,100,
tamarind-old.jpg,/static/images/products/tamarind-old.jpg,YES,Tamarind Old,Other,100,
tamilazhagan-lfr7nxbmaji-unsplash-scaled.jpg,/static/images/products/tamilazhagan-lfr7nxbmaji-unsplash-scaled.jpg,NO,Tamilazhagan Lfr7Nxbmaji Unsplash Scaled,Other,100,
tamilazhagan-lfr7nxbmaji-unsplash.jpg,/static/images/products/tamilazhagan-lfr7nxbmaji-unsplash.jpg,NO,Tamilazhagan Lfr7Nxbmaji Unsplash,Other,100,
termite-mound.jpg,/static/images/products/termite-mound.jpg,YES,Termite Mound,Other,100,
thanga-samba-pongal.jpg,/static/images/products/thanga-samba-pongal.jpg,YES,Thanga Samba Pongal,Other,100,
thanga-samba.jpg,/static/images/products/thanga-samba.jpg,YES,Thanga Samba,Other,100,
theathaan-kottai-coffee-powder-தேற்றான்-கொட்டை-காபி.jpg,/static/images/products/theathaan-kottai-coffee-powder-தேற்றான்-கொட்டை-காபி.jpg,YES,Theathaan Kottai Coffee Powder தேற்றான் கொட்டை காபி,Flours,100,
theathaan-kottai-coffee1.jpeg,/static/images/products/theathaan-kottai-coffee1.jpeg,YES,Theathaan Kottai Coffee1,Other,100,
thetran_coffee.png,/static/images/products/thetran_coffee.png,YES,Thetran Coffee,Other,100,
thinai.jpg,/static/images/products/thinai.jpg,YES,Thinai,Millets,100,
thooyamalli-rice-தூயமல்லி-அரிசி.png,/static/images/products/thooyamalli-rice-தூயமல்லி-அரிசி.png,YES,Thooyamalli Rice தூயமல்லி அரிசி,Rice,100,
thuyamalli-rice-500x500.jpg,/static/images/products/thuyamalli-rice-500x500.jpg,YES,Thuyamalli Rice,Rice,100,
thuyamalli-rice.jpg,/static/images/products/thuyamalli-rice.jpg,YES,Thuyamalli Rice,Rice,100,
toor-dal-500x500.jpg,/static/images/products/toor-dal-500x500.jpg,YES,Toor Dal,Pulses,100,
toor-dal.jpg,/static/images/products/toor-dal.jpg,YES,Toor Dal,Pulses,100,
tulsi-dry-ginger.jpeg,/static/images/products/tulsi-dry-ginger.jpeg,YES,Tulsi Dry Ginger,Dry Fruits,100,
turmeric-powder-500x500.jpg,/static/images/products/turmeric-powder-500x500.jpg,YES,Turmeric Powder,Spices,100,
turmeric-powder.jpg,/static/images/products/turmeric-powder.jpg,YES,Turmeric Powder,Spices,100,
turmeric-round.jpg,/static/images/products/turmeric-round.jpg,YES,Turmeric Round,Spices,100,
untitled-16-e1732721084231.png,/static/images/products/untitled-16-e1732721084231.png,YES,Untitled 16 E1732721084231,Other,100,
untitled.png,/static/images/products/untitled.png,YES,Untitled,Other,100,
urad-whole.png,/static/images/products/urad-whole.png,NO,Urad Whole,Pulses,100,
urad-withouit-skin-whole.jpg,/static/images/products/urad-withouit-skin-whole.jpg,NO,Urad Withouit Skin Whole,Pulses,100,
valuvar.jpg,/static/images/products/valuvar.jpg,YES,Valuvar,Other,100,
varagu-flour.jpg,/static/images/products/varagu-flour.jpg,YES,Varagu Flour,Millets,100,
varagu-murukku.jpg,/static/images/products/varagu-murukku.jpg,YES,Varagu Murukku,Millets,100,
varagu-pongal-mix.jpg,/static/images/products/varagu-pongal-mix.jpg,YES,Varagu Pongal Mix,Millets,100,
varagu-rice-500x500.jpg,/static/images/products/varagu-rice-500x500.jpg,YES,Varagu Rice,Rice,100,
varagu-rice.jpg,/static/images/products/varagu-rice.jpg,YES,Varagu Rice,Rice,100,
vinayagar-chathurthi-combo21.jpg,/static/images/products/vinayagar-chathurthi-combo21.jpg,NO,Vinayagar Chathurthi Combo21,Other,100,
vm1.jpeg,/static/images/products/vm1.jpeg,YES,Vm1,Other,100,
whatsapp-image-2021-10-20-at-3.04.30-pm.jpeg,/static/images/products/whatsapp-image-2021-10-20-at-3.04.30-pm.jpeg,YES,Whatsapp Image 2021 10 20 At 3.04.30 Pm,Other,100,
whatsapp-image-2021-11-05-at-5.23.28-pm.jpeg,/static/images/products/whatsapp-image-2021-11-05-at-5.23.28-pm.jpeg,YES,Whatsapp Image 2021 11 05 At 5.23.28 Pm,Other,100,
whatsapp-image-2021-11-06-at-4.39.25-pm.jpeg,/static/images/products/whatsapp-image-2021-11-06-at-4.39.25-pm.jpeg,YES,Whatsapp Image 2021 11 06 At 4.39.25 Pm,Other,100,
whatsapp-image-2021-11-11-at-8.21.43-pm.jpeg,/static/images/products/whatsapp-image-2021-11-11-at-8.21.43-pm.jpeg,YES,Whatsapp Image 2021 11 11 At 8.21.43 Pm,Other,100,
wheat-flour.jpg,/static/images/products/wheat-flour.jpg,YES,Wheat Flour,Flours,100,
white-chana-500x500.jpg,/static/images/products/white-chana-500x500.jpg,YES,White Chana,Other,100,
white-chana.jpg,/static/images/products/white-chana.jpg,YES,White Chana,Other,100,
white-karamani.jpg,/static/images/products/white-karamani.jpg,YES,White Karamani,Other,100,
white-sesame-seeds-500x500.png,/static/images/products/white-sesame-seeds-500x500.png,YES,White Sesame Seeds,Oils,100,
white-sesame-seeds.png,/static/images/products/white-sesame-seeds.png,YES,White Sesame Seeds,Oils,100,
white-solam.jpg,/static/images/products/white-solam.jpg,YES,White Solam,Other,100,
yhinai-mavu.jpg,/static/images/products/yhinai-mavu.jpg,YES,Yhinai Mavu,Other,100,
கருப்பு-கவுனி_karuppu-kavuni.png,/static/images/products/கருப்பு-கவுனி_karuppu-kavuni.png,YES,கருப்பு கவுனி Karuppu Kavuni,Other,100,
தேற்றான்-கொட்டை-காபி.jpeg,/static/images/products/தேற்றான்-கொட்டை-காபி.jpeg,YES,தேற்றான் கொட்டை காபி,Other,100,
தேற்றான்கொட்டை-ஹெர்பல்-காபி.jpg,/static/images/products/தேற்றான்கொட்டை-ஹெர்பல்-காபி.jpg,YES,தேற்றான்கொட்டை ஹெர்பல் காபி,Other,100,
மாப்பிள்ளை-சம்பா-அரிசி.jpg,/static/images/products/மாப்பிள்ளை-சம்பா-அரிசி.jpg,YES,மாப்பிள்ளை சம்பா அரிசி,Other,100,
